sentiment_score,sentiment_label
0.8449052405772197,正面
0.9959462929267581,正面
0.9978890970560924,正面
0.9933324060847217,正面
0.9999967735079391,正面
0.9937915744804905,正面
0.9980236105266578,正面
0.9458443662832718,正面
0.9941557351274252,正面
0.9799628783252576,正面
0.836660742784837,正面
0.9998637551280962,正面
0.001120500230717414,负面
0.9981782153889489,正面
0.9591897551177987,正面
0.9999960926213235,正面
0.9520617457974462,正面
0.9976214069066898,正面
0.9628401339850143,正面
0.9961825697287015,正面
0.9999827802543831,正面
0.9977540406336659,正面
0.9769955720125717,正面
0.9999983080416127,正面
0.6121141582754135,正面
0.761273928460458,正面
0.987899419147868,正面
0.9996251133447565,正面
0.983073039565331,正面
0.9359892527213973,正面
0.9012682567036233,正面
0.9999997419101785,正面
0.9527209841936997,正面
0.9805772061496061,正面
0.9978341186337047,正面
0.7426931718398466,正面
0.7741503557115935,正面
0.9999999999942273,正面
0.999998704519946,正面
0.9981697794792973,正面
0.0965922286126003,负面
0.9943553136055578,正面
0.7699014174868839,正面
0.624272989874795,正面
0.9971864667160705,正面
0.9951914959939662,正面
0.9999949290950788,正面
0.9663736519100884,正面
0.9661621219252585,正面
0.9719671387629061,正面
0.9999073023193087,正面
0.9872129386590562,正面
0.9846908620564414,正面
0.9315921855854232,正面
0.9999991908266423,正面
0.9975718641414099,正面
0.9997898144609066,正面
0.9567184350089734,正面
0.9974017984724113,正面
3.5781094531728286e-08,负面
0.14076448565996724,负面
0.9747189107730008,正面
0.9969676962617594,正面
0.9927038553529584,正面
0.22189230452474362,负面
0.4448986619816807,负面
0.9999999999353613,正面
0.9650049328611531,正面
0.9784204039904512,正面
0.9924712087312934,正面
0.923572436029988,正面
0.9824979333875106,正面
0.9144533200211399,正面
0.9381419646469834,正面
0.9880585876531994,正面
0.9850691438346215,正面
0.9631288866162647,正面
0.9395418347135088,正面
0.9972930325549363,正面
0.9671935722840589,正面
0.9403119415443396,正面
0.9992492287165916,正面
0.9998994421882351,正面
0.998883835536963,正面
0.8623516093640726,正面
0.9998320001541671,正面
0.9950784570821608,正面
0.9301668075602323,正面
0.993291179420301,正面
0.8270445221367796,正面
0.9999959300911351,正面
0.9806921699432367,正面
0.8651251092911211,正面
0.988569028846219,正面
0.9998676261767557,正面
0.9979173199609351,正面
0.9997060400332785,正面
0.9222508591925377,正面
0.9990013427764509,正面
0.7766231825147443,正面
0.9878934808294276,正面
0.9983911106606639,正面
0.9873787404775854,正面
0.9081312472896456,正面
0.3973070981578216,负面
0.9999234472865323,正面
0.9996314455943991,正面
0.0008966732933990418,负面
0.9764563151985471,正面
0.9447137753541248,正面
0.9949048723096625,正面
0.780060590602617,正面
0.9744463255603459,正面
0.9999996777605372,正面
0.9987350018017573,正面
0.9998120360654297,正面
0.011944222667841342,负面
0.8864846509071177,正面
0.9731584451953632,正面
0.9927505677524872,正面
0.9993704001719564,正面
0.9949736812742381,正面
0.978798372303587,正面
0.9994914531168199,正面
0.999392567970288,正面
0.9647587325509575,正面
0.988483865568266,正面
0.7772806339540268,正面
0.9561968578139842,正面
0.9999040179997007,正面
0.9923195860404384,正面
0.9962976130053249,正面
0.7943922121068994,正面
0.9998258639202644,正面
0.9958216972431784,正面
0.9444841966052738,正面
0.9510415889463215,正面
0.9918449835764168,正面
0.940123798127748,正面
0.9695212859068365,正面
0.9879317709114879,正面
0.9991288191797237,正面
0.9497456512680167,正面
0.24027774053978068,负面
0.9899038843210605,正面
0.9994391963071503,正面
0.9359280183078774,正面
0.7968207155162065,正面
0.9993037849774666,正面
0.9999977388229152,正面
0.9646974433333749,正面
0.9985072963301934,正面
0.9812342939960138,正面
0.9994159892673881,正面
0.9044344226834662,正面
0.9744281964829774,正面
0.9702448613709124,正面
0.9996149738763423,正面
0.9959219456565683,正面
0.7903529646121201,正面
0.9999980432204728,正面
0.9873972002669005,正面
0.8668055050077996,正面
0.9732289796877234,正面
0.9489995632320918,正面
0.8662157751510833,正面
0.9975558911034608,正面
0.9807988822140865,正面
0.9861565646478608,正面
0.5559056274528918,正面
0.9999999999922475,正面
0.9995972230864105,正面
0.9999896217393229,正面
0.999422141593303,正面
0.9993687452141666,正面
0.04043830602531362,负面
0.9059284819192236,正面
0.9426319076375987,正面
0.288649383696013,负面
0.937554884067905,正面
0.8559763568099423,正面
0.7175607949496489,正面
0.9999309019295298,正面
0.9974172774642747,正面
0.9797412114728657,正面
0.9999633647274466,正面
0.9870311361352645,正面
0.9999983209419553,正面
0.9600139163542825,正面
0.8995444500109662,正面
0.6074205737434718,正面
0.509307353860672,正面
1.7385617405607512e-05,负面
0.9961967901180873,正面
0.999988706700711,正面
0.9989384147219359,正面
0.9767270257555124,正面
0.9542882804588348,正面
0.9999961291603897,正面
0.9958984405914038,正面
0.9843634811436189,正面
0.6684070203375144,正面
0.9919820927137127,正面
0.9999971263509182,正面
0.8632519542194063,正面
0.9887444707524041,正面
0.8733357958064377,正面
0.9994182856908042,正面
0.9999999996971263,正面
0.4686034078861201,负面
0.9847992010471854,正面
0.6974339497486728,正面
0.961168015828428,正面
0.8905748394948957,正面
0.9964112585227483,正面
0.8704396683213239,正面
0.3266244901030171,负面
0.9906667481558248,正面
0.8927211101558777,正面
0.10114596273064758,负面
0.9577082148013288,正面
0.9784371939164035,正面
0.9930433313261188,正面
0.9957953669681916,正面
0.9951596422662795,正面
0.9999918313115778,正面
0.9963280942530748,正面
0.9315275653631526,正面
0.5716979032283447,正面
0.8057684456484484,正面
0.9972335102634825,正面
0.9982968914344483,正面
0.9365583003043395,正面
0.6617574849714333,正面
0.03445394901729304,负面
0.9820694894719839,正面
0.6983686611482086,正面
0.9794775499397351,正面
0.9982922498736079,正面
0.966397527908648,正面
0.9867477820357785,正面
0.9805026800132586,正面
0.995603177948352,正面
0.9887704142592002,正面
0.8578267161120728,正面
0.9882030760585109,正面
0.9910082927495829,正面
0.9996040848460583,正面
0.9998373607601694,正面
0.9966708602346243,正面
0.893873802252352,正面
0.9904723955851013,正面
0.30164550357189557,负面
0.9801422473178955,正面
0.009087978910513383,负面
0.87064738274818,正面
0.3791956368505861,负面
0.9886220167699532,正面
0.9911149458094425,正面
0.9990755932923714,正面
0.9962347933526521,正面
0.9855396338469011,正面
0.9999989515939629,正面
0.9851111418344307,正面
0.9640234011744189,正面
0.9999839372294954,正面
0.9999258391277775,正面
0.9998953465064692,正面
0.9933960386288374,正面
0.991921018448151,正面
0.9060908049678347,正面
0.9986743864979574,正面
0.677546699196377,正面
0.8565009246777215,正面
0.9940659831336435,正面
0.9975990934287959,正面
0.9958185154299893,正面
0.8199923316695344,正面
0.9999999999967213,正面
0.9999578015863417,正面
0.9999991968283133,正面
0.9990914231450697,正面
0.9968604228481212,正面
0.7313585702196898,正面
0.9970685497331284,正面
0.9999999809025112,正面
0.6894432177735761,正面
0.9965897069153987,正面
0.9992568087576155,正面
0.9912352724121741,正面
0.2885908344116358,负面
0.9999989422562602,正面
0.995898608064323,正面
0.9970036123662959,正面
0.673951459518498,正面
0.9378856303031855,正面
0.9999887869967786,正面
0.9949189812851846,正面
0.99665498191109,正面
0.882461028739378,正面
0.77816879210389,正面
0.3218434048999459,负面
0.9396393653909876,正面
0.1291912184352414,负面
0.9999999999899869,正面
0.9999899058444036,正面
0.997843245559826,正面
0.8432358465552029,正面
0.11825881648368908,负面
0.07227647339792986,负面
0.9999337349029574,正面
4.072527881593402e-08,负面
0.9462290822221923,正面
0.9288090815623401,正面
0.9972228608933227,正面
0.9943519607201989,正面
0.9902825778135639,正面
0.004930500138324745,负面
1.0783440806960698e-10,负面
0.1579390122524904,负面
0.9358297357166342,正面
0.632407848672302,正面
0.9635484128130003,正面
0.9999056915197462,正面
0.9883728057201178,正面
0.936458995138726,正面
0.9999878694402267,正面
0.9833411726905946,正面
0.9961153847766573,正面
0.9989989905827914,正面
0.9768198840462943,正面
0.36016232520423463,负面
0.9794331788966368,正面
0.9967301235757913,正面
0.28233224905572774,负面
0.9541906702291651,正面
0.9348312716456135,正面
0.003998660827234435,负面
0.9877315922540488,正面
0.6504571995171587,正面
0.9769140383562369,正面
0.9868361136002413,正面
0.9999971384965957,正面
0.9999233890681836,正面
0.37669194438676257,负面
0.9951255611299372,正面
0.9999037196013488,正面
0.9998923386587893,正面
0.9999990122437614,正面
0.6095717570508462,正面
0.8289759087887487,正面
0.47441452732163314,负面
0.41319495940026174,负面
0.9999999753731105,正面
0.9657856338427415,正面
0.9719791258015922,正面
0.832800085747505,正面
0.9462884711261241,正面
0.9996905452383434,正面
0.8374384361086226,正面
0.9811917957073945,正面
0.9849545077096029,正面
0.242986093047158,负面
0.9946609394896463,正面
0.9617365030380963,正面
0.9980246867640575,正面
0.7168202733481156,正面
0.9998772604903677,正面
0.9982469251727437,正面
0.993731486538811,正面
0.9511182354182919,正面
0.8456241383911957,正面
0.9966448736603972,正面
0.9989871029639279,正面
0.966527853258326,正面
0.9869519693539949,正面
0.9992961660458687,正面
0.5195218024287888,正面
0.9877576515041661,正面
0.9385896930061566,正面
0.9586608833523047,正面
0.8511145316422599,正面
0.9879072766191344,正面
0.9818780721217197,正面
0.9996865546026676,正面
0.6561369901388427,正面
0.28305061325935976,负面
0.8778394280888271,正面
0.7142702267572225,正面
0.9146549270644615,正面
0.5949451106743593,正面
0.9894179057688028,正面
0.8531079642893005,正面
0.9640026190180133,正面
0.9865837535163982,正面
0.9996383596331696,正面
0.9999105887720142,正面
0.9987634601378037,正面
0.9992848718400905,正面
0.9999987640913366,正面
0.9532197859888815,正面
0.9985373895990829,正面
0.8395773085675411,正面
0.9986424410717845,正面
0.9962477880687337,正面
0.8913005560241661,正面
0.9999997144043612,正面
0.9999999999999927,正面
0.9691229404178033,正面
0.9999366513474693,正面
0.9964354760403669,正面
0.9533813256396447,正面
0.9997544046597369,正面
0.1187680534992902,负面
0.1212411606897229,负面
3.1536551148292347e-11,负面
0.999996882495668,正面
0.0629617877316545,负面
0.9740150458089224,正面
0.9999968891678771,正面
0.7162337041132429,正面
0.9718267380149544,正面
0.9987565094890569,正面
0.986362566247608,正面
0.9996962295240756,正面
0.9998088249857939,正面
0.9933798744606442,正面
0.9999991524385416,正面
0.9997695442541995,正面
0.9931019333508226,正面
0.5410412803386397,正面
0.23883317764240464,负面
0.9979212546117988,正面
0.9999027213003185,正面
0.9998545373110164,正面
0.9997226041009241,正面
0.8932569817626449,正面
0.9999961239913031,正面
0.4624808998270721,负面
0.9549968964014844,正面
0.9998929657579454,正面
0.9901655437196006,正面
0.8707145954602107,正面
0.9724743399702558,正面
0.9317697782465877,正面
0.8508002547884195,正面
0.988408354485285,正面
0.999974931889715,正面
0.7453039517641069,正面
0.8110205220777422,正面
0.8632765176133903,正面
0.993346202404819,正面
0.9760283582422353,正面
0.8701822978187751,正面
0.9888533693874915,正面
0.9972650672054193,正面
0.900464144692402,正面
0.9983677917726747,正面
0.8298127305666791,正面
0.009603408054730145,负面
0.8019007104320556,正面
0.7028182597901427,正面
0.9799571447481135,正面
0.8170460638679005,正面
0.9999096249039141,正面
0.9972579966701695,正面
0.9916670551882143,正面
0.9267488998139951,正面
0.7299348440079326,正面
0.933318259910062,正面
0.9780963032626175,正面
0.9462096591936152,正面
0.8137088399647671,正面
0.9689618357484786,正面
0.9541711914536433,正面
0.9095191429386524,正面
0.25643194065182895,负面
0.9602781209902035,正面
0.9972512300293754,正面
0.979862666616984,正面
0.9963601017097954,正面
0.9988457959977763,正面
0.6925675517157291,正面
0.9999935239123103,正面
0.9999948521929957,正面
0.9941430176364789,正面
0.977370519663845,正面
0.864864864864865,正面
0.4466136345386289,负面
0.9879247611613432,正面
0.38740032112019684,负面
0.9980849577563018,正面
0.9980002499060964,正面
0.11896601090101211,负面
0.9545673155342103,正面
0.9880266924303861,正面
0.9624621531083596,正面
0.7778945260585681,正面
0.08102325688199641,负面
0.9521044793348623,正面
0.9999850234636375,正面
0.8384160461335611,正面
0.9999999983195282,正面
0.9721527732419308,正面
0.994612383656111,正面
0.973188333630028,正面
0.708676845350587,正面
0.9987129922002178,正面
0.5855728083204493,正面
0.00012708828719665277,负面
0.9999850932821863,正面
0.850539490455091,正面
0.960808731841033,正面
0.9738980502408608,正面
0.9915463109278997,正面
0.9999984342067553,正面
0.9789466107637548,正面
0.9970999096616534,正面
0.9874011907291973,正面
0.9884317182932334,正面
1.974845334151709e-06,负面
0.9992535692475762,正面
0.9997348676115887,正面
0.7526368602622463,正面
0.00022954983848633148,负面
0.9990913270231495,正面
0.9993377627882761,正面
0.4545454545454545,负面
0.8864332738732386,正面
0.9934717759548782,正面
0.9988072651791566,正面
0.9992692141659771,正面
0.9996853567933056,正面
0.9886334654948442,正面
0.9993982146747801,正面
0.9990560723950412,正面
0.9670495179517372,正面
0.8601061405251261,正面
0.0024967946561541554,负面
0.9015806294376639,正面
0.9999827742560464,正面
0.983732419971635,正面
0.984241783578432,正面
0.06615908813183258,负面
0.999926441894264,正面
0.9990786631804045,正面
0.9997069783287185,正面
0.9605750549505564,正面
0.9900712043874448,正面
0.9321449119003987,正面
1.7277690955719294e-07,负面
0.9307969889085997,正面
4.820323457499498e-06,负面
5.9460121279997225e-06,负面
0.9934950042070194,正面
0.9995340271812074,正面
0.9114338182216309,正面
0.8816908787333053,正面
0.9252096592886182,正面
0.9623072230104117,正面
0.9543990999753269,正面
0.99999873381101,正面
0.9998356415932205,正面
0.9997846199849777,正面
0.9436537682110632,正面
0.9959871601943124,正面
0.6065283808076031,正面
0.9612801671051184,正面
0.5336701372058849,正面
0.9994749883480625,正面
0.9807660129788563,正面
0.9995820077353559,正面
0.9999977628231219,正面
0.9998100656310107,正面
0.8253703216733415,正面
0.9980994852885489,正面
0.8256855133215121,正面
0.998010822566555,正面
0.8082645853215257,正面
0.927193760287858,正面
0.8593058182003096,正面
0.9585867084149895,正面
0.9822839619160832,正面
0.9728611173774159,正面
0.9996470216848236,正面
0.9828819385026217,正面
0.8920282021474414,正面
0.969864871779573,正面
0.9313844067336887,正面
0.9996285567379853,正面
0.9770117169884381,正面
0.7065629907593846,正面
0.9615077275589747,正面
0.5629765472818224,正面
0.9710065191649346,正面
0.9549002508870451,正面
0.9995319511841213,正面
0.973884012694516,正面
0.9637354953390252,正面
0.9071729744485719,正面
0.9789619211169064,正面
0.9987178157660083,正面
0.9767696939721839,正面
0.9599020304834984,正面
0.9130045055614746,正面
0.9945234691263933,正面
0.8490502952042861,正面
0.990157809695515,正面
0.999589517043768,正面
0.7124576870361844,正面
0.9928738716022558,正面
1.0,正面
0.965115513686654,正面
0.2539181659439911,负面
0.9998297577748021,正面
0.9999961906393806,正面
0.9999967200064993,正面
0.537612418478427,正面
0.7099832297401587,正面
0.9145274402074559,正面
0.999893895057436,正面
0.9997130330478894,正面
0.9962593914685922,正面
0.9823110432602591,正面
0.9990697296262648,正面
0.4929511153378223,负面
0.19933618858770685,负面
0.9923010064959322,正面
0.9995901682776998,正面
0.8072164222118846,正面
0.5680041305020566,正面
0.9982890001945001,正面
0.9428713042712471,正面
0.9924456432197373,正面
0.9319566329551244,正面
0.9997848226897192,正面
0.9975004767907837,正面
0.9776663138973057,正面
0.9995221328051008,正面
0.9967358291697765,正面
0.6705436308832428,正面
0.32295310168580404,负面
2.3495903082038083e-06,负面
0.30196733218085503,负面
0.9642379173675035,正面
1.4190234320921036e-08,负面
0.9995736521118331,正面
0.9999117784015897,正面
0.9869816391218167,正面
0.02814548215543844,负面
0.967644278893689,正面
0.9574505024066348,正面
0.6963700272670548,正面
0.9707845056767908,正面
0.8955372635299402,正面
0.8213616390779617,正面
0.22342442780829863,负面
0.22176658928245363,负面
0.9997124552509172,正面
0.5297596818155681,正面
0.99763209924417,正面
0.9933980613212715,正面
0.524416653492646,正面
0.2201404148259022,负面
0.894002770618658,正面
0.412260862798675,负面
0.8593372487410829,正面
0.9904731577281869,正面
0.9238397662658681,正面
0.9928998965187087,正面
0.9985147061004295,正面
0.9957703290613701,正面
0.9775161189728037,正面
0.9998541798536109,正面
0.3553438731945472,负面
0.8444598765807565,正面
0.5887949593853892,正面
0.970946333674464,正面
0.9512183931854659,正面
0.9991935591862345,正面
1.3145549998538897e-06,负面
0.5032514212008851,正面
0.9731706538434339,正面
0.994388640188656,正面
0.5884116141016758,正面
0.9377138035192578,正面
0.9523544190080666,正面
0.9023858875841252,正面
0.9895581952212504,正面
0.9136625659015327,正面
0.9655616932512204,正面
0.9949676525329166,正面
0.9997459773855253,正面
0.7133513943638801,正面
0.9967572410047886,正面
0.16309299276687994,负面
0.9948400745902406,正面
0.9985621632350941,正面
0.40795646578140465,负面
0.9981497911698604,正面
0.9991881464445913,正面
0.86490663915937,正面
0.8644663335210715,正面
0.9707903950961271,正面
0.9232559860214598,正面
0.9882374310185262,正面
0.9814842442759502,正面
0.6822347246118559,正面
0.9482791010696753,正面
0.9893577178130896,正面
0.9996339316720634,正面
0.7375192740124704,正面
0.999821477653926,正面
0.994723193998069,正面
0.9998055034148844,正面
0.9538713905000542,正面
0.9995753109933703,正面
0.2168187784088258,负面
0.9928787088779446,正面
0.9288402396325083,正面
0.9715178722138588,正面
0.09736622338585355,负面
0.9436492564432004,正面
0.3769315563693567,负面
0.99866364178219,正面
0.9809291948349109,正面
0.999997916065392,正面
0.9976280295859998,正面
0.9999990088726232,正面
0.9991793733803329,正面
0.9967312866044984,正面
0.9062884554158235,正面
0.9870893579565966,正面
0.9378926077266565,正面
0.9926735456940158,正面
0.6681760879493269,正面
0.9838753515204702,正面
0.9682369867504368,正面
0.9999994561980563,正面
0.9951843951681145,正面
0.9926975799518969,正面
0.9999977757181909,正面
0.9731668448424435,正面
0.9878674672550434,正面
0.9999969928882471,正面
0.996152712062741,正面
0.9829268323321224,正面
0.9747885247190288,正面
0.9443549675501131,正面
0.7620357547073783,正面
0.9999998267907233,正面
0.9865011435985487,正面
0.9711835066669733,正面
0.2720542662090154,负面
0.9900075761929882,正面
0.9915803316869178,正面
0.9997732138903728,正面
0.9968325993377236,正面
0.9987188858709005,正面
0.9999999458570128,正面
0.997829786271262,正面
0.9979780518995703,正面
0.7416274789408032,正面
0.9936491944299806,正面
0.9449185642614961,正面
0.35767787656053585,负面
0.9999533038715581,正面
0.7978309440869237,正面
0.9999782492906707,正面
0.9994074991240479,正面
0.9944677612777212,正面
0.9065628191507201,正面
0.8352794683917367,正面
0.9999850423968881,正面
0.710315902509058,正面
0.9663398203146458,正面
0.9950785548267902,正面
0.5751937390483701,正面
0.7950079590356827,正面
0.9951695732337625,正面
0.9999997260469882,正面
0.589992491909243,正面
0.9991628334105949,正面
0.4432644507916197,负面
0.997579047886987,正面
0.9658615973655095,正面
0.21661278518491212,负面
0.9999345295768213,正面
0.9748226136856242,正面
0.9994731399148536,正面
0.9971100728399188,正面
0.9963195800321037,正面
0.9690016220390371,正面
0.9600026825494843,正面
0.8923692851652875,正面
0.999572089309961,正面
0.9976598363500643,正面
0.9979377813204189,正面
0.9976362203512696,正面
0.8990693359876673,正面
0.9996101075797604,正面
0.30107031980417354,负面
0.9955081277503476,正面
0.9011685138373102,正面
0.9964544653944307,正面
0.9505645415143221,正面
0.21327774395635346,负面
0.9791525770617214,正面
0.869480598098327,正面
0.9985006619966046,正面
0.914473248582507,正面
0.9815847122702831,正面
0.9190424285413391,正面
0.8941353616322973,正面
0.07120905745920636,负面
0.6310142662320523,正面
0.942105570136735,正面
0.9640577983137761,正面
0.2811627504411962,负面
0.9820757816312604,正面
0.9975963107612961,正面
0.40949113248117874,负面
0.9858409999574536,正面
0.9997386931704368,正面
0.999999492943487,正面
0.9999306248876635,正面
0.5391127083922874,正面
0.998565032450371,正面
0.9995598906749139,正面
0.9998839345015703,正面
0.1526259878506988,负面
0.9929842005817322,正面
0.9968330787279209,正面
0.9999998452026082,正面
0.0687713597537134,负面
0.9999999999999998,正面
0.8792558458498408,正面
0.9939231240947539,正面
0.9958642269605511,正面
0.9999346744763524,正面
0.9999999996650635,正面
0.9965109337528152,正面
0.9996283516952366,正面
0.8979483946922098,正面
0.9999995175180932,正面
0.43247912685001644,负面
0.8785540291364433,正面
0.003917582452306889,负面
0.03651330747584247,负面
0.9999933914720959,正面
0.4244949718704909,负面
0.9978655148815105,正面
0.9832085044519296,正面
0.9572186552824903,正面
0.9707984252337378,正面
0.9999657134279047,正面
0.999856084070207,正面
0.43876854487753736,负面
0.2602784199269267,负面
0.7866371384794651,正面
0.8699029551868237,正面
0.9573749470232522,正面
0.9903840451738033,正面
0.999173628494883,正面
0.8535204292175746,正面
0.9658181648853983,正面
0.3182892198921511,负面
0.9993655537874613,正面
0.9992950017231877,正面
0.9532369290695036,正面
4.012053813395866e-06,负面
0.9700252450318894,正面
0.9999303709632946,正面
0.9279060936507647,正面
0.9999989433906642,正面
0.6969582156123205,正面
0.19258458334043926,负面
0.9277395586642,正面
0.46307651937189764,负面
0.0009455058901899349,负面
0.9115191226917118,正面
0.9848796715390187,正面
0.44895233404686774,负面
0.9977638751957871,正面
0.9939256588923784,正面
0.17288231735507786,负面
0.9813839804623757,正面
0.9867313675840713,正面
0.960715932681744,正面
0.8979552177163498,正面
0.9986699049292473,正面
0.8309246524211942,正面
0.9348097645001314,正面
0.823181703014529,正面
0.993430640742351,正面
0.9999789235285163,正面
0.9821589669169091,正面
0.9798633929453561,正面
0.9999992670049415,正面
0.9999699789640928,正面
0.9999963540711233,正面
0.9989055474032561,正面
0.6151417749174962,正面
